商家名称,地址,商家logo,经度,纬度
美团,美食,新金城饼家（农林下路店）,越秀区农林下路13号（近广药附属医院）,http://p0.meituan.net/600.600/mogu/379a4843ffd47e57d9fbb2454751d53387072.jpg,113.295719,23.126449
美团,美食,天天鲜及第汤,越秀区农林下路34号金钻石大厦旁,https://img.meituan.net/600.600/msmerchant/fd92fc7c3ae77e6671c12141e2c4f9ae208261.jpg,113.297622,23.128676
美团,美食,绿茵阁（农林下路店）,越秀区农林下路34号2楼（近美东百货）,http://p0.meituan.net/600.600/bbia/01d6a473e1428f745a43ca2be099adbd59894.jpg@1_0_1232_923a,113.298147,23.129218
美团,美食,邱记潮州砂锅粥,越秀区东华东路364号（近中华广场，东川路）,http://p0.meituan.net/600.600/apiback/51ffdedbc5a848427564086bb481f3fa190216.jpg,113.28686,23.12176
美团,美食,OL's Cake鲜荟千层（流行前线店）,越秀区地铁1号线烈士陵园流行前线内（烈士陵园地铁站）,http://p0.meituan.net/600.600/ugcpic/6f28a90bcb1b5d6d47b04fab746df8e9,113.283162,23.126269
美团,美食,天河肥猫烤鱼（中华广场店）,越秀区中山三路33号中华广场七楼（中华广场美食街内）,http://p1.meituan.net/600.600/mogu/f9faa17a18dc33c3ac304185a010600d39632.jpg,113.282654,23.126397
美团,美食,新作的茶Sun Tea（中华广场店）,越秀区中山三路中华广场内,http://p1.meituan.net/600.600/mogu/318aa60118e5a14645376714c30ac9129301.jpg,113.282984,23.125753
美团,美食,荣兴美食连锁·正宗潮州鱼旦粉,越秀区东川路中山三路交叉口西50米,http://p1.meituan.net/600.600/deal/f85483a1b202e87f4f5d957540310359103469.jpg,113.286163,23.126163
美团,美食,景田百岁山（东山店）,越秀区东华东路前签通津街8号,http://p1.meituan.net/600.600/mogu/3524c5011a98f30e58c0687bdcd6e7ac40084.jpg,113.289237,23.121789
美团,美食,蓝风筝咖啡（东川路店）,越秀区东川路6号之二、之三101铺,http://p0.meituan.net/600.600/mogu/dc51aa60927d290ea68c25303d51af3523294.jpg,113.28633,23.121008
美团,美食,咕噜咕噜（地王广场店）,越秀区较场西路26号地王广场B1层,http://p1.meituan.net/600.600/mogu/3f29adaae4d42cdb09b549b34bd5928f34424.jpg,113.283636,23.12563
美团,美食,庙色唇（东山店）,越秀区东山口庙前西街48号（广东商业大厦西侧2楼）,http://p1.meituan.net/600.600/mogu/6c3238a2b0d03430df151fa23fe7016031299.jpg,113.291362,23.121932
美团,美食,Double Cake打包幸福（东山口店）,越秀区署前二街20号一层102室（近地铁一号线东山口地铁F出口）,http://p0.meituan.net/600.600/ugcpic/8035a682c0137e646b5ea73a575cccf1,113.294593,23.123633
美团,美食,HEERETEA东喜（中山三路店）,越秀区中山三路东昌大街1号,https://img.meituan.net/600.600/msmerchant/baf310bde16f5a9b35ac481af36948fb48227.jpg,113.28122,23.126822
美团,美食,台湾贡茶（地王广场店）,越秀区较场西路26号地王广场负二层2678商铺,http://p0.meituan.net/600.600/deal/6a83226085248f138f2746264170f3fc437176.jpg,113.283777,23.125787
美团,美食,摩提工房（地王广场店）,越秀区校场西路26号地王广场1006铺（地铁烈士陵园站A出口）,http://p1.meituan.net/600.600/merchantpic/c46abef5541fa54412f06884476be99b42289.png,113.283484,23.125748
美团,美食,聚客居客家菜,越秀区大塘街道中山三路威力达大厦二楼（中华广场斜对面）,http://p0.meituan.net/600.600/poi/6df07e062d6a116d75fb42e613d238b296256.jpg,113.281633,23.127143
美团,美食,状元阿哥大骨过桥米线（东山口店）,越秀区农林下路4-6号2楼,http://p0.meituan.net/600.600/mogu/befeab66f7c567805dbd04883e80d10e34433.jpg,113.295855,23.125764
美团,美食,皇上皇（东川店）,越秀区东川路92号1楼东川市场第001号档,http://p0.meituan.net/600.600/deal/26a2126e9974e190b2c31c0174b2e1c6119149.jpg,113.286639,23.12343
美团,美食,江南果道（中华广场店）,越秀区中山三路33号中华广场6楼6050铺,http://p1.meituan.net/600.600/mogu/4180377fd21416711bb9d0e3b2ce5db771253.jpg,113.282682,23.125713
